log_id,student_id,session_date,attended
ATT-F9FC7DE1,STU-8CC5F0,2025-11-17,1
ATT-40F4627B,STU-8CC5F0,2025-11-24,1
ATT-DA48FCAB,STU-8CC5F0,2025-12-01,0
ATT-EECDBDD8,STU-8CC5F0,2025-06-05,0
ATT-11186CD1,STU-8CC5F0,2025-06-12,1
ATT-DFBB406E,STU-8CC5F0,2025-06-19,1
ATT-868494FB,STU-8CC5F0,2025-06-26,0
ATT-43A719F1,STU-8CC5F0,2025-07-03,0
ATT-696EB8E4,STU-8CC5F0,2025-07-10,1
ATT-3DF16A1C,STU-8CC5F0,2025-07-17,0
ATT-10641B1A,STU-8CC5F0,2025-07-24,1
ATT-167956E7,STU-8CC5F0,2025-07-31,1
ATT-5372759B,STU-8CC5F0,2025-08-07,1
ATT-5B5FA83E,STU-8CC5F0,2025-08-14,1
ATT-AE710A9C,STU-8CC5F0,2025-08-21,1
ATT-50589983,STU-8CC5F0,2025-08-28,1
ATT-53379304,STU-8CC5F0,2025-09-04,1
ATT-AF4878D9,STU-8CC5F0,2025-09-11,1
ATT-C393F704,STU-8CC5F0,2025-09-18,0
ATT-3D573B86,STU-8CC5F0,2025-09-25,1
ATT-05BA0451,STU-8CC5F0,2025-10-02,0
ATT-1185AA40,STU-8CC5F0,2025-10-09,1
ATT-94812C7B,STU-8CC5F0,2025-10-16,1
ATT-98C0FFF5,STU-8CC5F0,2025-10-23,0
ATT-2DE0D926,STU-8CC5F0,2025-10-30,1
ATT-2D90FD01,STU-8CC5F0,2025-11-06,1
ATT-945D68BC,STU-8CC5F0,2025-11-13,1
ATT-1F98F7F5,STU-8CC5F0,2025-11-20,0
ATT-789C6A90,STU-8CC5F0,2025-11-27,0
ATT-83B28838,STU-1AD8A7,2025-06-02,1
ATT-F35259BD,STU-1AD8A7,2025-06-09,0
ATT-56738C1C,STU-1AD8A7,2025-06-16,1
ATT-7193B2CF,STU-1AD8A7,2025-06-23,1
ATT-9465BE96,STU-1AD8A7,2025-06-30,1
ATT-B4A2C28F,STU-1AD8A7,2025-07-07,1
ATT-41DEFF3E,STU-1AD8A7,2025-07-14,0
ATT-57091821,STU-1AD8A7,2025-07-21,1
ATT-F80329B2,STU-1AD8A7,2025-07-28,1
ATT-ED2F4E8A,STU-1AD8A7,2025-08-04,1
ATT-7765BFDA,STU-1AD8A7,2025-08-11,1
ATT-3DF43FF4,STU-1AD8A7,2025-08-18,1
ATT-C292F7C8,STU-1AD8A7,2025-08-25,0
ATT-1CAF7889,STU-1AD8A7,2025-09-01,0
ATT-C1993A0E,STU-1AD8A7,2025-09-08,1
ATT-D99FC2D2,STU-1AD8A7,2025-09-15,0
ATT-0C4183E1,STU-1AD8A7,2025-09-22,0
ATT-F16E8001,STU-1AD8A7,2025-09-29,1
ATT-C912E1D2,STU-1AD8A7,2025-10-06,1
ATT-8FCDF7E8,STU-1AD8A7,2025-10-13,1
ATT-BDEB03C9,STU-1AD8A7,2025-10-20,0
ATT-678828FF,STU-1AD8A7,2025-10-27,1
ATT-8B71B17E,STU-1AD8A7,2025-11-03,1
ATT-7A413C5F,STU-1AD8A7,2025-11-10,1
ATT-9799FF23,STU-1AD8A7,2025-11-17,0
ATT-24F95262,STU-1AD8A7,2025-11-24,1
ATT-ECE8E57B,STU-1AD8A7,2025-12-01,1
ATT-461C7AA2,STU-1AD8A7,2025-06-05,1
ATT-7EC058E2,STU-1AD8A7,2025-06-12,0
ATT-A1E57D27,STU-1AD8A7,2025-06-19,1
ATT-03316094,STU-1AD8A7,2025-06-26,1
ATT-97162372,STU-1AD8A7,2025-07-03,1
ATT-494F1F81,STU-1AD8A7,2025-07-10,1
ATT-7907B786,STU-1AD8A7,2025-07-17,1
ATT-211D3989,STU-1AD8A7,2025-07-24,1
ATT-73128CAC,STU-1AD8A7,2025-07-31,0
ATT-3246D62E,STU-1AD8A7,2025-08-07,1
ATT-687C0C87,STU-1AD8A7,2025-08-14,0
ATT-96215EAF,STU-1AD8A7,2025-08-21,1
ATT-D42746A3,STU-1AD8A7,2025-08-28,0
ATT-1AE79CFE,STU-1AD8A7,2025-09-04,0
ATT-1BFF2425,STU-1AD8A7,2025-09-11,1
ATT-DFF54D8E,STU-1AD8A7,2025-09-18,1
ATT-A1560664,STU-1AD8A7,2025-09-25,0
ATT-31C88895,STU-1AD8A7,2025-10-02,0
ATT-CC99C722,STU-1AD8A7,2025-10-09,1
ATT-0D465BB8,STU-1AD8A7,2025-10-16,1
ATT-53810963,STU-1AD8A7,2025-10-23,0
ATT-BF75C78A,STU-1AD8A7,2025-10-30,0
ATT-64A400A8,STU-1AD8A7,2025-11-06,1
ATT-CD79219F,STU-1AD8A7,2025-11-13,1
ATT-EFE4A3B3,STU-1AD8A7,2025-11-20,0
ATT-5C4923E1,STU-1AD8A7,2025-11-27,1
ATT-FA410DB9,STU-64310A,2025-06-02,0
ATT-A99F671F,STU-64310A,2025-06-09,1
ATT-FEDC2F61,STU-64310A,2025-06-16,0
ATT-236F790E,STU-64310A,2025-06-23,1
ATT-8359D7CD,STU-64310A,2025-06-30,1
ATT-97827491,STU-64310A,2025-07-07,1
ATT-E7CF7236,STU-64310A,2025-07-14,1
ATT-0A5AC039,STU-64310A,2025-07-21,1
ATT-FD62002C,STU-64310A,2025-07-28,1
ATT-D5348840,STU-64310A,2025-08-04,1
ATT-BA290082,STU-64310A,2025-08-11,1
ATT-21881A62,STU-64310A,2025-08-18,1
ATT-3219D0DB,STU-64310A,2025-08-25,1
ATT-6A18A5D9,STU-64310A,2025-09-01,1
ATT-C1D6F155,STU-64310A,2025-09-08,0
ATT-C631422D,STU-64310A,2025-09-15,1
ATT-29D9F760,STU-64310A,2025-09-22,1
ATT-1632C09E,STU-64310A,2025-09-29,0
ATT-A36C1C77,STU-64310A,2025-10-06,0
ATT-6B1F4712,STU-64310A,2025-10-13,1
ATT-FF9ED56C,STU-64310A,2025-10-20,1
ATT-E5102CE5,STU-64310A,2025-10-27,0
ATT-1CDFEDF9,STU-64310A,2025-11-03,1
ATT-E2281315,STU-64310A,2025-11-10,1
ATT-7A463E15,STU-64310A,2025-11-17,0
ATT-74251364,STU-64310A,2025-11-24,1
ATT-6087B931,STU-64310A,2025-12-01,1
ATT-CB2DD60E,STU-64310A,2025-06-05,0
ATT-03A20619,STU-64310A,2025-06-12,0
ATT-C36CCCFE,STU-64310A,2025-06-19,1
ATT-F4844747,STU-64310A,2025-06-26,1
ATT-2296F7B4,STU-64310A,2025-07-03,1
ATT-72ADD9C7,STU-64310A,2025-07-10,1
ATT-CBE9A992,STU-64310A,2025-07-17,1
ATT-6122C354,STU-64310A,2025-07-24,1
ATT-F18D1F13,STU-64310A,2025-07-31,1
ATT-6FC433E4,STU-64310A,2025-08-07,1
ATT-930B9723,STU-64310A,2025-08-14,1
ATT-FE0FF25B,STU-64310A,2025-08-21,1
ATT-70C0FF7E,STU-64310A,2025-08-28,1
ATT-B9691833,STU-64310A,2025-09-04,1
ATT-D908A7AB,STU-64310A,2025-09-11,1
ATT-42EF1423,STU-64310A,2025-09-18,1
ATT-D273841C,STU-64310A,2025-09-25,1
ATT-9810D825,STU-64310A,2025-10-02,1
ATT-1F7A42A8,STU-64310A,2025-10-09,1
ATT-12B936BE,STU-64310A,2025-10-16,1
ATT-7968BFD6,STU-64310A,2025-10-23,1
ATT-97E68AED,STU-64310A,2025-10-30,1
ATT-7D0647AE,STU-64310A,2025-11-06,0
ATT-E700CF73,STU-64310A,2025-11-13,1
ATT-81FCAD9F,STU-64310A,2025-11-20,0
ATT-103EA3BC,STU-64310A,2025-11-27,1
ATT-56B2F8EF,STU-A7F6AF,2025-06-02,0
ATT-A99EF662,STU-A7F6AF,2025-06-09,1
ATT-B62AE712,STU-A7F6AF,2025-06-16,1
ATT-3A6F9830,STU-A7F6AF,2025-06-23,1
ATT-4AD9BFE9,STU-A7F6AF,2025-06-30,0
ATT-C2B90B74,STU-A7F6AF,2025-07-07,1
ATT-26DC67C8,STU-A7F6AF,2025-07-14,1
ATT-9C219153,STU-A7F6AF,2025-07-21,0
ATT-766A825F,STU-A7F6AF,2025-07-28,0
ATT-DE69ABC3,STU-A7F6AF,2025-08-04,0
ATT-2D93FD0C,STU-A7F6AF,2025-08-11,0
ATT-89617E72,STU-A7F6AF,2025-08-18,1
ATT-3F997F9F,STU-A7F6AF,2025-08-25,1
ATT-5E631C02,STU-A7F6AF,2025-09-01,1
ATT-40E55C2B,STU-A7F6AF,2025-09-08,1
ATT-AAAE5827,STU-A7F6AF,2025-09-15,0
ATT-DD6FD9C8,STU-A7F6AF,2025-09-22,1
ATT-CB043469,STU-A7F6AF,2025-09-29,1
ATT-A74A69B4,STU-A7F6AF,2025-10-06,1
ATT-ABA6AAAF,STU-A7F6AF,2025-10-13,0
ATT-5E5991AC,STU-A7F6AF,2025-10-20,1
ATT-0B6C7FA4,STU-A7F6AF,2025-10-27,1
ATT-F6F7260A,STU-A7F6AF,2025-11-03,1
ATT-E42CCE72,STU-A7F6AF,2025-11-10,0
ATT-5688EEB8,STU-A7F6AF,2025-11-17,0
ATT-63C7E70B,STU-A7F6AF,2025-11-24,1
ATT-71CEAFC6,STU-A7F6AF,2025-12-01,1
ATT-6C235E1E,STU-A7F6AF,2025-06-05,1
ATT-E9AFD2E7,STU-A7F6AF,2025-06-12,0
ATT-827609D6,STU-A7F6AF,2025-06-19,1
ATT-A9BFB0DB,STU-A7F6AF,2025-06-26,1
ATT-5C7AC83D,STU-A7F6AF,2025-07-03,1
ATT-16711BDE,STU-A7F6AF,2025-07-10,1
ATT-9BB3BCFF,STU-A7F6AF,2025-07-17,1
ATT-1D1A901D,STU-A7F6AF,2025-07-24,0
ATT-67B71DA1,STU-A7F6AF,2025-07-31,0
ATT-A78A51A6,STU-A7F6AF,2025-08-07,1
ATT-BFB0D260,STU-A7F6AF,2025-08-14,0
ATT-7A00E61C,STU-A7F6AF,2025-08-21,0
ATT-0DB52F65,STU-A7F6AF,2025-08-28,0
ATT-9C21071B,STU-A7F6AF,2025-09-04,0
ATT-31F3F63A,STU-A7F6AF,2025-09-11,1
ATT-4FBBF0D2,STU-A7F6AF,2025-09-18,1
ATT-CCF7CC2D,STU-A7F6AF,2025-09-25,1
ATT-6F7982DE,STU-A7F6AF,2025-10-02,1
ATT-512BAE82,STU-A7F6AF,2025-10-09,0
ATT-4BA99916,STU-A7F6AF,2025-10-16,1
ATT-60E9154E,STU-A7F6AF,2025-10-23,1
ATT-6DDBAEED,STU-A7F6AF,2025-10-30,1
ATT-513179C3,STU-A7F6AF,2025-11-06,1
ATT-4FDB8115,STU-A7F6AF,2025-11-13,1
ATT-8B23186D,STU-A7F6AF,2025-11-20,1
ATT-14660B91,STU-A7F6AF,2025-11-27,0
ATT-257078A3,STU-A55B2E,2025-06-02,1
ATT-67582162,STU-A55B2E,2025-06-09,1
ATT-8222CA73,STU-A55B2E,2025-06-16,1
ATT-4D2B6549,STU-A55B2E,2025-06-23,1
ATT-DE9B0A6E,STU-A55B2E,2025-06-30,1
ATT-EAB670D1,STU-A55B2E,2025-07-07,1
ATT-35F5712D,STU-A55B2E,2025-07-14,1
ATT-8A44AFF3,STU-A55B2E,2025-07-21,1
ATT-1F178F69,STU-A55B2E,2025-07-28,1
ATT-70D0BF69,STU-A55B2E,2025-08-04,1
ATT-4B4B7DFA,STU-A55B2E,2025-08-11,0
ATT-910BFC91,STU-A55B2E,2025-08-18,1
ATT-CDB05BF1,STU-A55B2E,2025-08-25,1
ATT-9660AACC,STU-A55B2E,2025-09-01,1
ATT-C821FE64,STU-A55B2E,2025-09-08,0
ATT-65E0876B,STU-A55B2E,2025-09-15,0
ATT-3F3B0B2F,STU-A55B2E,2025-09-22,0
ATT-F3704D1B,STU-A55B2E,2025-09-29,1
ATT-49843DEF,STU-A55B2E,2025-10-06,1
ATT-BEB20D7A,STU-A55B2E,2025-10-13,1
ATT-B2F85F61,STU-A55B2E,2025-10-20,1
ATT-0731E3BE,STU-A55B2E,2025-10-27,1
ATT-7A032E7E,STU-A55B2E,2025-11-03,1
ATT-F38FC617,STU-A55B2E,2025-11-10,1
ATT-C8A49C47,STU-A55B2E,2025-11-17,1
ATT-D71073F3,STU-A55B2E,2025-11-24,0
ATT-C309CFE7,STU-A55B2E,2025-12-01,1
ATT-F8BE8D6D,STU-A55B2E,2025-06-05,1
ATT-D8C04848,STU-A55B2E,2025-06-12,1
ATT-4E1D5630,STU-A55B2E,2025-06-19,1
ATT-AF0E24B5,STU-A55B2E,2025-06-26,1
ATT-55116A9A,STU-A55B2E,2025-07-03,0
ATT-1A1CABB2,STU-A55B2E,2025-07-10,1
ATT-B479C212,STU-A55B2E,2025-07-17,0
ATT-B3D8C69C,STU-A55B2E,2025-07-24,0
ATT-9F952258,STU-A55B2E,2025-07-31,1
ATT-84BA47A5,STU-A55B2E,2025-08-07,1
ATT-6BBC1D8B,STU-A55B2E,2025-08-14,0
ATT-5B22D7C0,STU-A55B2E,2025-08-21,1
ATT-B945DD38,STU-A55B2E,2025-08-28,1
ATT-3E43F15F,STU-A55B2E,2025-09-04,1
ATT-FF71F5C9,STU-A55B2E,2025-09-11,0
ATT-C6FECC4C,STU-A55B2E,2025-09-18,1
ATT-2CFCDB0B,STU-A55B2E,2025-09-25,0
ATT-E1CC69FD,STU-A55B2E,2025-10-02,1
ATT-0E7504C3,STU-A55B2E,2025-10-09,1
ATT-1EC936EC,STU-A55B2E,2025-10-16,1
ATT-372CA9EF,STU-A55B2E,2025-10-23,1
ATT-100493A4,STU-A55B2E,2025-10-30,1
ATT-3E793BA4,STU-A55B2E,2025-11-06,1
ATT-B3884D63,STU-A55B2E,2025-11-13,1
ATT-EC19CDC4,STU-A55B2E,2025-11-20,1
ATT-44C09890,STU-A55B2E,2025-11-27,1
ATT-8CAE29D2,STU-910B6E,2025-06-02,1
ATT-533CA287,STU-910B6E,2025-06-09,1
ATT-913E7EB0,STU-910B6E,2025-06-16,1
ATT-8FB37445,STU-910B6E,2025-06-23,1
ATT-21C7717C,STU-910B6E,2025-06-30,1
ATT-3E114736,STU-910B6E,2025-07-07,1
ATT-1F7CF199,STU-910B6E,2025-07-14,1
ATT-D87E6913,STU-910B6E,2025-07-21,1
ATT-1CE2ADF2,STU-910B6E,2025-07-28,1
ATT-FF9DA17A,STU-910B6E,2025-08-04,1
ATT-C4A92E41,STU-910B6E,2025-08-11,0
ATT-C685B3BC,STU-910B6E,2025-08-18,1
ATT-AF039442,STU-910B6E,2025-08-25,0
ATT-65AB2F7A,STU-910B6E,2025-09-01,0
ATT-53D10325,STU-910B6E,2025-09-08,0
ATT-958AE411,STU-910B6E,2025-09-15,1
ATT-E31EE2F0,STU-910B6E,2025-09-22,1
ATT-FFB07327,STU-910B6E,2025-09-29,1
ATT-E27F0268,STU-910B6E,2025-10-06,1
ATT-EA7BA854,STU-910B6E,2025-10-13,1
ATT-A99C9544,STU-910B6E,2025-10-20,0
ATT-B088AB58,STU-910B6E,2025-10-27,1
ATT-3761C709,STU-910B6E,2025-11-03,1
ATT-A02A1CF5,STU-910B6E,2025-11-10,1
ATT-F67FAEEC,STU-910B6E,2025-11-17,1
ATT-EF135EFB,STU-910B6E,2025-11-24,0
ATT-46326DEE,STU-910B6E,2025-12-01,0
ATT-72F76571,STU-910B6E,2025-06-05,1
ATT-581558C5,STU-910B6E,2025-06-12,0
ATT-E1B57829,STU-910B6E,2025-06-19,0
ATT-0460D943,STU-910B6E,2025-06-26,1
ATT-4C574C86,STU-910B6E,2025-07-03,1
ATT-513BA003,STU-910B6E,2025-07-10,1
ATT-F4BA6575,STU-910B6E,2025-07-17,1
ATT-04B11BE7,STU-910B6E,2025-07-24,1
ATT-7F4C5D53,STU-910B6E,2025-07-31,0
ATT-8D8E3B0D,STU-910B6E,2025-08-07,1
ATT-DDC1AAC5,STU-910B6E,2025-08-14,0
ATT-F9060FF0,STU-910B6E,2025-08-21,1
ATT-343B6F9E,STU-910B6E,2025-08-28,1
ATT-242DA309,STU-910B6E,2025-09-04,0
ATT-25ABF913,STU-910B6E,2025-09-11,0
ATT-E4B5592F,STU-910B6E,2025-09-18,0
ATT-2DF46B8E,STU-910B6E,2025-09-25,0
ATT-213F15DE,STU-910B6E,2025-10-02,0
ATT-9C7E7056,STU-910B6E,2025-10-09,0
ATT-CFE1F3AE,STU-910B6E,2025-10-16,1
ATT-948890BC,STU-910B6E,2025-10-23,1
ATT-F708A666,STU-910B6E,2025-10-30,1
ATT-9F6F30ED,STU-910B6E,2025-11-06,1
ATT-647F0868,STU-910B6E,2025-11-13,0
ATT-48B47F73,STU-910B6E,2025-11-20,0
ATT-5B270141,STU-910B6E,2025-11-27,0
ATT-1A14F7FC,STU-5D75F7,2025-06-02,0
ATT-7C9B5516,STU-5D75F7,2025-06-09,1
ATT-CE31206B,STU-5D75F7,2025-06-16,1
ATT-6F282D0F,STU-5D75F7,2025-06-23,1
ATT-DDD8FAF5,STU-5D75F7,2025-06-30,1
ATT-4F753637,STU-5D75F7,2025-07-07,1
ATT-A2611A24,STU-5D75F7,2025-07-14,1
ATT-BF8EB168,STU-5D75F7,2025-07-21,0
ATT-48DA6478,STU-5D75F7,2025-07-28,1
ATT-5928E669,STU-5D75F7,2025-08-04,0
ATT-D53ED278,STU-5D75F7,2025-08-11,0
ATT-57C2E971,STU-5D75F7,2025-08-18,1
ATT-0A12E05B,STU-5D75F7,2025-08-25,0
ATT-7FF24293,STU-5D75F7,2025-09-01,1
ATT-DF418C6E,STU-5D75F7,2025-09-08,0
ATT-74F0AD42,STU-5D75F7,2025-09-15,1
ATT-3ADE99A7,STU-5D75F7,2025-09-22,1
ATT-B064CB4E,STU-5D75F7,2025-09-29,1
ATT-E555BF59,STU-5D75F7,2025-10-06,1
ATT-5032D74A,STU-5D75F7,2025-10-13,1
ATT-6B7A61BA,STU-5D75F7,2025-10-20,1
ATT-E8F73DEC,STU-5D75F7,2025-10-27,0
ATT-2E6CFEF5,STU-5D75F7,2025-11-03,1
ATT-83C8F04E,STU-5D75F7,2025-11-10,1
ATT-41106319,STU-5D75F7,2025-11-17,1
ATT-D9BC57D1,STU-5D75F7,2025-11-24,1
ATT-BB97B110,STU-5D75F7,2025-12-01,0
ATT-DB08CCEE,STU-5D75F7,2025-06-05,1
ATT-F2982307,STU-5D75F7,2025-06-12,0
ATT-EBB40627,STU-5D75F7,2025-06-19,0
ATT-275CE589,STU-5D75F7,2025-06-26,0
ATT-285D6AD4,STU-5D75F7,2025-07-03,0
ATT-A52FD97E,STU-5D75F7,2025-07-10,1
ATT-63939092,STU-5D75F7,2025-07-17,1
ATT-BC694C24,STU-5D75F7,2025-07-24,1
ATT-74B657B7,STU-5D75F7,2025-07-31,1
ATT-D860C5D6,STU-5D75F7,2025-08-07,1
ATT-3E07AA78,STU-5D75F7,2025-08-14,0
ATT-014659E9,STU-5D75F7,2025-08-21,0
ATT-151E8624,STU-5D75F7,2025-08-28,1
ATT-47402B90,STU-5D75F7,2025-09-04,1
ATT-A4C61525,STU-5D75F7,2025-09-11,1
ATT-F7A07D6F,STU-5D75F7,2025-09-18,0
ATT-743F5205,STU-5D75F7,2025-09-25,1
ATT-81968FA9,STU-5D75F7,2025-10-02,0
ATT-736101B8,STU-5D75F7,2025-10-09,1
ATT-002C7AFD,STU-5D75F7,2025-10-16,1
ATT-C3FB075D,STU-5D75F7,2025-10-23,1
ATT-DB8BA679,STU-5D75F7,2025-10-30,0
ATT-FFCD2A05,STU-5D75F7,2025-11-06,0
ATT-1848E0F9,STU-5D75F7,2025-11-13,0
ATT-5C85D983,STU-5D75F7,2025-11-20,0
ATT-76AA97D9,STU-5D75F7,2025-11-27,1
ATT-5D00D041,STU-7AF9B6,2025-06-02,0
ATT-E1EF654B,STU-7AF9B6,2025-06-09,1
ATT-C9E4E502,STU-7AF9B6,2025-06-16,0
ATT-261F3F37,STU-7AF9B6,2025-06-23,1
ATT-1C81BDC0,STU-7AF9B6,2025-06-30,1
ATT-75BD015D,STU-7AF9B6,2025-07-07,1
ATT-AA20AA80,STU-7AF9B6,2025-07-14,1
ATT-AD0DDED8,STU-7AF9B6,2025-07-21,1
ATT-31B1654C,STU-7AF9B6,2025-07-28,1
ATT-803D603B,STU-7AF9B6,2025-08-04,1
ATT-0323879C,STU-7AF9B6,2025-08-11,0
ATT-73724CDE,STU-7AF9B6,2025-08-18,1
ATT-3E4A6236,STU-7AF9B6,2025-08-25,1
ATT-2A2BC94D,STU-7AF9B6,2025-09-01,1
ATT-C62E203C,STU-7AF9B6,2025-09-08,1
ATT-D2732004,STU-7AF9B6,2025-09-15,1
ATT-5EB09242,STU-7AF9B6,2025-09-22,1
ATT-E0E30BC6,STU-7AF9B6,2025-09-29,1
ATT-D2CA9B6A,STU-7AF9B6,2025-10-06,1
ATT-F9E45925,STU-7AF9B6,2025-10-13,0
ATT-A8BC5AA1,STU-7AF9B6,2025-10-20,0
ATT-9A6F769F,STU-7AF9B6,2025-10-27,1
ATT-A07E3953,STU-7AF9B6,2025-11-03,0
ATT-E075FD93,STU-7AF9B6,2025-11-10,1
ATT-09E6629F,STU-7AF9B6,2025-11-17,1
ATT-F2D632AA,STU-7AF9B6,2025-11-24,1
ATT-B24BD9B6,STU-7AF9B6,2025-12-01,0
ATT-F8D91CBA,STU-7AF9B6,2025-06-05,0
ATT-7A6B4E1B,STU-7AF9B6,2025-06-12,0
ATT-DDB65CC9,STU-7AF9B6,2025-06-19,1
ATT-76F62AEA,STU-7AF9B6,2025-06-26,0
ATT-A5AE19AC,STU-7AF9B6,2025-07-03,1
ATT-96A2046A,STU-7AF9B6,2025-07-10,0
ATT-4C8A3E6E,STU-7AF9B6,2025-07-17,0
ATT-01294EBA,STU-7AF9B6,2025-07-24,1
ATT-0457B583,STU-7AF9B6,2025-07-31,1
ATT-AE06E252,STU-7AF9B6,2025-08-07,0
ATT-47D0A2FB,STU-7AF9B6,2025-08-14,0
ATT-8489857E,STU-7AF9B6,2025-08-21,1
ATT-0E945C85,STU-7AF9B6,2025-08-28,0
ATT-686B2795,STU-7AF9B6,2025-09-04,1
ATT-F685F054,STU-7AF9B6,2025-09-11,1
ATT-E4BB5CA1,STU-7AF9B6,2025-09-18,1
ATT-D39C0AE4,STU-7AF9B6,2025-09-25,1
ATT-DD996EA9,STU-7AF9B6,2025-10-02,0
ATT-0C01E698,STU-7AF9B6,2025-10-09,0
ATT-FFE6686D,STU-7AF9B6,2025-10-16,0
ATT-4F07B2D6,STU-7AF9B6,2025-10-23,1
ATT-DECC45AD,STU-7AF9B6,2025-10-30,1
ATT-5AD13A52,STU-7AF9B6,2025-11-06,0
ATT-2160A2C7,STU-7AF9B6,2025-11-13,1
ATT-24F5CD00,STU-7AF9B6,2025-11-20,1
ATT-38D8AD6C,STU-7AF9B6,2025-11-27,0
ATT-AC73E07B,STU-873BEB,2025-06-02,1
ATT-F2E57D6C,STU-873BEB,2025-06-09,1
ATT-A64B82D7,STU-873BEB,2025-06-16,0
ATT-BA7AEABB,STU-873BEB,2025-06-23,0
ATT-33120BB9,STU-873BEB,2025-06-30,0
ATT-2227A559,STU-873BEB,2025-07-07,1
ATT-17C2F6CD,STU-873BEB,2025-07-14,1
ATT-379BCAAC,STU-873BEB,2025-07-21,1
ATT-2CC0B06F,STU-873BEB,2025-07-28,1
ATT-6485A3AF,STU-873BEB,2025-08-04,1
ATT-FC21D0F0,STU-873BEB,2025-08-11,0
ATT-467B6E90,STU-873BEB,2025-08-18,1
ATT-C1EE7766,STU-873BEB,2025-08-25,0
ATT-CBC8EB5F,STU-873BEB,2025-09-01,0
ATT-B2D92081,STU-873BEB,2025-09-08,1
ATT-E4C23CCF,STU-873BEB,2025-09-15,0
ATT-79BC2C54,STU-873BEB,2025-09-22,1
ATT-C2237A4C,STU-873BEB,2025-09-29,1
ATT-486072F3,STU-873BEB,2025-10-06,1
ATT-83614328,STU-873BEB,2025-10-13,1
ATT-D6BA8E40,STU-873BEB,2025-10-20,1
ATT-9F9BED99,STU-873BEB,2025-10-27,1
ATT-2DEE3569,STU-873BEB,2025-11-03,0
ATT-B5BB0CAD,STU-873BEB,2025-11-10,1
ATT-0834ACB3,STU-873BEB,2025-11-17,1
ATT-CF0BB94F,STU-873BEB,2025-11-24,0
ATT-53573221,STU-873BEB,2025-12-01,0
ATT-69796789,STU-873BEB,2025-06-05,1
ATT-0BFD53C3,STU-873BEB,2025-06-12,1
ATT-A2E9E4B3,STU-873BEB,2025-06-19,1
ATT-A7C1D679,STU-873BEB,2025-06-26,1
ATT-8D4C2011,STU-873BEB,2025-07-03,0
ATT-E4574DD6,STU-873BEB,2025-07-10,1
ATT-75063F6D,STU-873BEB,2025-07-17,0
ATT-A8D38FB6,STU-873BEB,2025-07-24,1
ATT-3999AFC9,STU-873BEB,2025-07-31,1
ATT-3FAED955,STU-873BEB,2025-08-07,1
ATT-CD2FF4A7,STU-873BEB,2025-08-14,1
ATT-16D8200D,STU-873BEB,2025-08-21,1
ATT-399B006D,STU-873BEB,2025-08-28,1
ATT-5B10179F,STU-873BEB,2025-09-04,0
ATT-03AB4E9D,STU-873BEB,2025-09-11,1
ATT-0F8B86F7,STU-873BEB,2025-09-18,1
ATT-17EB3AD6,STU-873BEB,2025-09-25,1
ATT-A71F2E11,STU-873BEB,2025-10-02,1
ATT-87637602,STU-873BEB,2025-10-09,1
ATT-F4087B05,STU-873BEB,2025-10-16,1
ATT-9F06047B,STU-873BEB,2025-10-23,1
ATT-AF69E7A4,STU-873BEB,2025-10-30,1
ATT-5D64DCCB,STU-873BEB,2025-11-06,1
ATT-37F8EA97,STU-873BEB,2025-11-13,1
ATT-01D6A340,STU-873BEB,2025-11-20,1
ATT-1004AB66,STU-873BEB,2025-11-27,1
ATT-F36B202D,STU-280F26,2025-06-02,1
ATT-6B5B9957,STU-280F26,2025-06-09,1
ATT-64CCE6C0,STU-280F26,2025-06-16,1
ATT-0B3E4409,STU-280F26,2025-06-23,1
ATT-D9E03B2E,STU-280F26,2025-06-30,1
ATT-EE7BB4B8,STU-280F26,2025-07-07,0
ATT-4D3A8DCD,STU-280F26,2025-07-14,1
ATT-491573C3,STU-280F26,2025-07-21,0
ATT-F2EDD357,STU-280F26,2025-07-28,1
ATT-E803637B,STU-280F26,2025-08-04,0
ATT-5CFAA895,STU-280F26,2025-08-11,1
ATT-2ADFA7B9,STU-280F26,2025-08-18,1
ATT-4DE89118,STU-280F26,2025-08-25,0
ATT-6321CB7A,STU-280F26,2025-09-01,1
ATT-FA38B7D1,STU-280F26,2025-09-08,1
ATT-08EA5ACB,STU-280F26,2025-09-15,0
ATT-B8D1A21D,STU-280F26,2025-09-22,1
ATT-7F97326A,STU-280F26,2025-09-29,1
ATT-E9E7B7D8,STU-280F26,2025-10-06,1
ATT-9F0CDA80,STU-280F26,2025-10-13,1
ATT-2B9A9B03,STU-280F26,2025-10-20,0
ATT-C0C45801,STU-280F26,2025-10-27,1
ATT-75965422,STU-280F26,2025-11-03,0
ATT-2A9D9FE4,STU-280F26,2025-11-10,1
ATT-7D87D76F,STU-280F26,2025-11-17,1
ATT-16EECCA8,STU-280F26,2025-11-24,0
ATT-D2D74248,STU-280F26,2025-12-01,1
ATT-1DD01660,STU-280F26,2025-06-05,1
ATT-A7BD95AA,STU-280F26,2025-06-12,1
ATT-8DC26042,STU-280F26,2025-06-19,1
ATT-C35ED528,STU-280F26,2025-06-26,1
ATT-03CD78B9,STU-280F26,2025-07-03,1
ATT-4A212176,STU-280F26,2025-07-10,1
ATT-29398853,STU-280F26,2025-07-17,1
ATT-D8C8A7AE,STU-280F26,2025-07-24,1
ATT-65033B15,STU-280F26,2025-07-31,1
ATT-9FBE6E2A,STU-280F26,2025-08-07,0
